COD_REGIONE;DESC_REGIONE;COD_PROVINCIA;DESC_PROVINCIA;COD_COMUNE;DESC_COMUNE;SIGLA_PROVINCIA;ANNO_CENSIMENTO;POPOLAZIONE_CENSITA_TOT;MAGG_PROP;DESC_TEMPO_GESTIONE;DATA_TEMPO_ELETTORALE;DATA_BALLOTTAGGIO;CONSIGLIERI_SPETTANTI;ASSESSORI_ASSEGNATI;SIGLA_TITOLO_ACCADEMICO;COGNOME;NOME;SESSO;DATA_NASCITA;DESC_SEDE_NASCITA;SEQ_ORDINA;DESCRIZIONE_CARICA;DATA_NOMINA;DESC_PARTITO;TIPO_MOVIMENTAZIONE;COD_MOVIMENTAZIONE;DESCRIZIONE;DATA_MOVIMENTAZIONE;DATA_CESSAZIONE;TITOLO_DI_STUDIO;PROFESSIONE
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;BEGHI;SIMONE;M;21/01/1983;SASSUOLO (MO);110;Consigliere;12/11/2012;P.DEM.;N;902;Surrogazione;12/11/2012;;LICENZA MEDIA SUPERIORE;
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;BELTRAMI;UMBERTO;M;30/01/1951;SUZZARA (MN);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;LIGABUE;GUIDO;M;13/01/1951;CORREGGIO (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;TECNICI CON MANSIONI ESECUTIVE ESCLUSE LE PROFESSIONI AGRICOLE
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ZINI;ANGELA;F;26/11/1947;SCANDIANO (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;Pensionati e persone ritirate dal lavoro
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;MANFREDOTTI;AVIO;M;14/02/1951;GUASTALLA (RE);110;Consigliere;06/07/2009;LEGA NORD;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;PERSONE RITIRATE DAL LAVORO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;CASTELLARI;VITO;M;04/10/1948;VETTO (RE);110;Consigliere;06/07/2009;IL POPOLO DELLA LIBERTA';N;901;Proclamazione;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;BRANCHETTI;LUCIANO;M;21/07/1954;VIANO (RE);110;Consigliere;24/09/2010;P.DEM.;N;902;Surrogazione;24/09/2010;;LAUREA;DIRETTORI GENERALI E CATEGORIE SIMILARI DELLA PUBBLICA AMMINISTRAZIONE
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ROGGERO;PAOLO;M;20/05/1948;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;LEGA NORD;N;901;Proclamazione;06/07/2009;;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ERBANNI;DANIELE;M;12/05/1976;CORREGGIO (RE);110;Consigliere;06/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;06/07/2009;;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;LOMBARDINI;TOMMASO;M;27/01/1980;PIEDIMONTE MATESE (CE);110;Consigliere;06/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;06/07/2009;;LAUREA;AVVOCATI E PROCURATORI LEGALI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;CARLETTI;ELENA;F;23/05/1975;NOVELLARA (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ROMITI;VERA;F;15/02/1947;MODENA (MO);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;PERSONE RITIRATE DAL LAVORO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;MONTANARI;VALERIA;F;30/05/1975;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LAUREA;AVVOCATI E PROCURATORI LEGALI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;POLI;MARIO;M;15/06/1946;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;UNIONE DI CENTRO;N;901;Proclamazione;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;IORI;DUMAS;M;05/11/1949;QUATTRO CASTELLA (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;PAGLIANI;GIUSEPPE;M;09/07/1973;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;06/07/2009;;LAUREA;AVVOCATI E PROCURATORI LEGALI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ORLANDINI;VILLIAM;M;20/12/1954;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;MAGNANI;EMANUELE;M;16/11/1988;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;LISTA DI PIETRO;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;GIANFERRARI;LUCIA;F;09/04/1984;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Tecnici dei servizi sociali e assistenziali (assistenti sociali, tecnici della assistenza e della previdenza sociale, tecnici dei servizi di informazione ed orientamento scolastico e professionale e di collocamento, ecc.)
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;CAMURANI;MASSIMILIANO;M;15/02/1971;REGGIO NELL'EMILIA (RE);110;Consigliere;06/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;ALLEGRETTI;FABRIZIO;M;23/02/1953;ROLO (RE);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;CARLOTTI;FRANCESCA;F;16/07/1986;SASSUOLO (MO);110;Consigliere;06/07/2009;LEGA NORD;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;STECCO;MARCELLO;M;22/05/1949;MONTORSO VICENTINO (VI);110;Consigliere;06/07/2009;P.DEM.;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Pensionati e persone ritirate dal lavoro
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;TOMBARI;STEFANO;M;06/02/1954;FANO (PS);110;Consigliere;06/07/2009;LEGA NORD;N;901;Proclamazione;06/07/2009;;LAUREA;COMMERCIALISTI E ASSIMILATI
08;EMILIA ROMAGNA;068;REGGIO NELL'EMILIA;0000;;RE;2001;453892;;ORDINARIA;07/06/2009;;30;7;;FERRIGNO;ALBERTO;M;20/08/1974;NAPOLI (NA);110;Consigliere;06/07/2009;RIFONDAZIONE COMUNISTA;N;901;PRIMA NOMINA;06/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CAPITRENO E ASSIMILATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;VITALI;STEFANO;M;09/06/1967;RIMINI (FO);10;Presidente della provincia;23/06/2009;CEN-SIN(LS.CIVICHE);N;901;PRIMA NOMINA;23/06/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;SABBA;STEFANIA;F;22/11/1969;RIMINI (FO);50;Assessore;13/12/2009;;N;901;Proclamazione;13/12/2009;13/10/2014;LAUREA;AVVOCATI E PROCURATORI LEGALI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;BULLETTI;CARLO;M;10/04/1953;BOLOGNA (BO);50;Assessore;06/07/2009;;N;901;Proclamazione;06/07/2009;13/10/2014;;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GALASSO;MARIO;M;23/11/1964;RIMINI (FO);50;Assessore;06/07/2009;;N;901;Proclamazione;06/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;MIRRA;VINCENZO;M;12/03/1956;CALVI (BN);50;Assessore;06/07/2009;;N;901;Proclamazione;06/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;PODESCHI;IVAN;M;27/02/1973;RIMINI (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;RICCI;PAOLO;M;13/11/1973;NOVAFELTRIA (PU);110;Consigliere;04/11/2010;Colore Politico non pervenuto;N;901;Proclamazione;04/11/2010;13/10/2014;LICENZA MEDIA SUPERIORE;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;VITALE;VITTORIA EUGENIA;F;05/08/1949;ARGENTINA;110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA MEDIA SUPERIORE;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;PICCARDI;ROBERTO;M;08/01/1966;FIGLINE VALDARNO (FI);110;Consigliere;31/07/2012;Colore Politico non pervenuto;N;902;Surrogazione;31/07/2012;13/10/2014;LICENZA MEDIA SUPERIORE;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;CIOTTI;GIORGIO;M;22/10/1963;MORCIANO DI ROMAGNA (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;NICOLINI;FABRIZIO;M;01/02/1950;SANTARCANGELO DI ROMAGNA (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI NON ALTROVE CLASSIFICATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;DE CARLI;JEAN LOUIS;M;16/08/1970;SVIZZERA;110;Consigliere;28/06/2011;Colore Politico non pervenuto;N;901;Proclamazione;28/06/2011;13/10/2014;LAUREA;INGEGNERI EDILI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;CRESCENTINI;IVONNE;F;10/09/1949;CORIANO (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;BARBONI;ANTONIO;M;02/05/1959;TERAMO (TE);110;Consigliere;14/06/2011;LISTA LOCALE | MARCO LOMBARDI PRESIDENTE;N;901;Proclamazione;14/06/2011;13/10/2014;LAUREA;MEDICI CHIRURGHI GENERICI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;PRIOLI;GIUSEPPE;M;19/07/1958;PESARO (PS);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;TECNICI CON MANSIONI DIRETTIVE E DI CONCETTO ESCLUSE LE PROFESIONI AGRICOLE
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GOBBI;LINO;M;13/09/1954;RIMINI (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;OPERAI METALLURGICI NON ALTROVE CLASSIFICATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;FUNELLI;SERGIO;M;10/01/1964;MILANO (MI);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GIOVAGNOLI;SERGIO;M;12/12/1949;VERUCCHIO (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;DI LORENZO;CLAUDIO;M;13/11/1959;SALERNO (SA);110;Consigliere;28/04/2011;Colore Politico non pervenuto;N;901;Proclamazione;28/04/2011;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;MULAZZANI;FRANCA;F;09/05/1953;RICCIONE (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIALISTI E ASSIMILATI
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GROSSI;LEONINA;F;11/04/1950;RIMINI (FO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GUIDETTI;MARIA RAFFAELLA;F;08/07/1952;FERRARA (FE);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;BEZZI;SILVIA;F;07/01/1977;RIMINI (FC);110;Consigliere;14/06/2011;LISTA LOCALE | ALLEANZA PER VITALI IN PROVINCIA;N;901;Proclamazione;14/06/2011;13/10/2014;LAUREA;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;NANNI;MAURIZIO;M;12/03/1952;CATTOLICA (FC);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;MORONCELLI;NADIA;F;03/07/1956;MISANO ADRIATICO (FC);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA MEDIA SUPERIORE;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;MACIONI;MARINA;F;18/01/1961;FOLIGNO (PG);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA MEDIA SUPERIORE;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;DIOTALEVI;GIANCARLO;M;15/05/1958;RIMINI (FC);110;Consigliere;07/07/2009;Lista Civica non pervenuta;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;FRISONI;LUCILLA;F;25/02/1965;RIMINI (FC);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LAUREA;
08;EMILIA ROMAGNA;101;RIMINI;0000;;RN;2001;290033;;ORDINARIA;07/06/2009;21/06/2009;24;7;;GIULIANO;GIULIANINI;M;22/12/1944;BOLOGNA (BO);110;Consigliere;07/07/2009;Colore Politico non pervenuto;N;901;Proclamazione;07/07/2009;13/10/2014;LICENZA MEDIA SUPERIORE;
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;VASAI;ROBERTO;M;10/07/1951;MONTEVARCHI (AR);10;Presidente della provincia;23/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;23/06/2009;;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;PERSONE RITIRATE DAL LAVORO
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;RICCI;MIRELLA;F;21/05/1962;POPPI (AR);20;Vicepresidente della provincia non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LAUREA;MEDICI CHIRURGHI GENERICI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;DUCCI;PIERO;M;28/10/1967;AREZZO (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIALISTI E ASSIMILATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;PERFERI;ANTONIO;M;17/02/1953;MONTEVARCHI (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSORI DI SCUOLA SECONDARIA SUPERIORE E ASSIMILATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;MEZZETTI PANOZZI;RITA;F;17/05/1959;CORTONA (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;BORGHESI;CARLA;F;15/01/1958;SANSEPOLCRO (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;CUTINI;ANDREA;M;14/01/1963;AREZZO (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LAUREA;CULTORI DI DISCIPLINE NON ALTROVE CLASSIFICATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;RUSCELLI;FRANCESCO;M;21/09/1974;SAN GIOVANNI VALDARNO (AR);60;Assessore non di origine elettiva;11/07/2009;;N;901;PRIMA NOMINA;11/07/2009;;LAUREA;CULTORI DI DISCIPLINE NON ALTROVE CLASSIFICATI
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;ALPINI;GIUSEPPE;M;02/01/1944;CASTIGLION FIORENTINO (AR);80;Presidente del consiglio;23/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;23/06/2009;;LAUREA;PERSONE RITIRATE DAL LAVORO
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;VANNI;MICHELANGELO;M;21/02/1965;MONTE SAN SAVINO (AR);110;Consigliere;23/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;23/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;DIRETTORI E CATEGORIE SIMILARI DEL COMMERCIO
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;TANTI;LUCIA;F;29/11/1978;SANSEPOLCRO (AR);110;Consigliere;23/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;23/06/2009;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;MENCHINI;IVO FRANCESCO;M;30/10/1945;SUBBIANO (AR);110;Consigliere;23/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;23/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
09;TOSCANA;005;AREZZO;0000;;AR;2001;323288;;ORDINARIA;07/06/2009;21/06/2009;30;7;;PACIFICI;MASSIMO;M;15/05/1965;AREZZO (AR);110;Consigliere;23/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;23/06/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CARABINIERI, AGENTI DI POLIZIA, GUARDIE DI FINANZA, VIGILI DEL FUOCO E ASSIMILATI
